,id,date,from_id,to_id,fwd_from,message,type,duration
225,2063,2022-10-13 09:18:03+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 10, 13, 9, 15, 53, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1243322126), from_name=None, channel_post=537, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","#РусскийШепот

- Генерал сказал, что встретят цветами... 
- Я купила цветы, - говорит Олеся. 
Мамина подруга следила за нами, 
Я молилась на каждом крутом замесе. 

Я купила тогда белые лилии. 
Как ты понимаешь, они сгнили
Сотню раз, и я покрылась проказой, 
Но не отреклась от тебя ни разу. 

Сотню раз я, милый, легла в могилу
Белым телом, но встала, ждала я милый, 
Сотню раз меня предали и убили. 
Посади лилии на моей могиле. 

Но восстала, окропленна Божьим иссопом, 
И пошла по трупам, забытым тропам. 
Без цветов, без венца, без фаты - и хватит. 
Обними меня крепче, русский солдатик. 

Анна Долгарева | Подписаться",photo,
226,2060,2022-10-12 17:17:57+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 10, 12, 15, 34, 10, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1773307069), from_name=None, channel_post=510, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Продолжаем котодвиж 🐈

Всем доброго времени суток! Сегодня о кЕсулькинах. Как говорится, дроны дронами, а котики по расписанию. Поэтому возвращаемся к разговору про наших друзей из Луганска — волонтёров из приюта «Кошкин дом».

Ребята продолжают спасать животных, оказывать им необходимую медицинскую помощь, откармливать и подбирать тех, кто остался без дома. В нынешних условиях это особенно сложно и требует поддержки. 

Поддержим пушистиков? 🐱🐱🐱

@shipelenko",photo,
227,2059,2022-10-12 14:46:36+00:00,,PeerChannel(channel_id=1182607945),,"Серёжа Завдовеев, ""Француз"", боевой офицер, дорогой мой друг и спаситель котятов, рассказывает в программе ""Антифейк"" про то самое видео из Купянска, опубликованное неонацистом Жориным. Да, с убитыми людьми. 

Я ничего не писала тогда, потому что слишком боялась смотреть. Слишком боялась увидеть знакомые лица. 

Слава Иисусу милосердному, своих - не увидела. 

Не пожалейте несколько минут, послушайте, что говорит Француз. 


Анна Долгарева | Подписаться",video,286
228,2058,2022-10-12 13:51:24+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 10, 12, 11, 17, 52, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1595839251), from_name=None, channel_post=1198, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Украина давно просила огня. Просили — получите.
                                                                                                                                                                                                                                                                                                                                                                                  100-я бригада ДНР ведёт активные действия по взламыванию обороны укронацистов на Авдеевском направлении фронта. Огонь на поражение противника ведётся из всех имеющихся орудий.
                                                                                                                                                                                                                                                                                                                                                                                         На кадрах, снятых нашим военкором Александром Пискуновым, расчёт 120-мм миномёта 2Б11 разносит в клочья один из командно-наблюдательных пунктов 79-й отдельной десантно-штурмовой бригады ВСУ под Красногоровкой.

Боевая задача выполнена, цели поражены.

@milchronicles",video,181
229,2057,2022-10-12 13:14:20+00:00,,PeerChannel(channel_id=1182607945),,"В культуре я - русский самурай, а Прилепин мой даймë. То есть, то, что делает Прилепин для возрождения русской культуры (Прилепин и Маргарита Симоньян, уточню) - это нечто такое огромное, что я готова за это жизнь положить. 

В политику я не лезу, я про культуру. Именно Прилепин настойчиво и отчаянно добился того, что русские голоса зазвучали с федеральных радио и каналов. 

Минкульт тем временем делал, мягко говоря, не вполне понятные вещи. 

Так что данную инициативу поддерживаю полностью. Кто со мной - репост. Времена сейчас настолько тяжёлые, что без культуры нам не справиться. 

Анна Долгарева | Подписаться",photo,
230,2056,2022-10-12 12:33:59+00:00,,PeerChannel(channel_id=1182607945),,"КИЕВ. ОСОЗНАНИЕ. #РусскийШепот. 

Ещё Киев. Подруга пишет:

- Анечка, привет! Опять буду забрасывать тебя своими подобстрельными письменами. Складывается впечатление, нас ""сдали"". И все происходящее - третий акт драмы. И проблема вся в том, что граждане никак не хотят осознать очевидное. Они до сих пор пылают. Могу твердо сказать, что никакие бытовые лишения не заставят их куда-то выходить и что-то ""качать"". Будут терпеть. Будут умирать. Будут страдать. Главное - враг есть, вон он, осязаем и во плоти. И победа так близка, что вот-вот-вот! И плевать на руины, никто не плачет за зданиями и сооружениями исторической и культурной ценности. Главное, что враг-то тупой и ограниченный, и ракетами бросается от отчаяния, такой последний залп перед тем как....Как враг сам себя победит. Или мы его победим. Уж точно. Наверняка. Через 2-3 дня, максимум через неделю. И на аварийные отключения электроэнергии плевать. И на пустые полки магазинов (как вчера) - тоже. Кто успел и смог, тот запасся, остальные, кто не смог или не сумел, страдают молча, - говорить о просчетах власти или требовать, или просто обозначать проблему не комильфо. Позиция такая: то, что нет укрытий, сами, мол, виноваты, почему себе их не нарыли. Власть, мол, сделала все возможное и невозможное, а вам трудно пробежать пару кэмэ до станции метро?! Или обустроить за свои кровные подвал в многоэтажке?! Сами виноваты. И вот я наблюдаю, как любимый город погружается в безумие, отличное от февральского безумия тем., что оно тихое и непредсказуемое. На плечи тяжко наваливается безысходность. Потому что, отвоевание пары населенных пунктов ничего не значит, а потеря двух населенных пунктов - значит. Потому что, нелепость провокативного удара по Крымскому мосту очевидна, последствия было легко просчитать. Кстати, у нас теперь экономия электроэнергии. 

-  Бедная, - пишу я. - Можно я твой текст анонимно запощу?

- Да, конечно. Желательно, чтобы читатели не поняли, кто писал. Так вот, нас предупредили об отключении света. Пол Киева вчера вообще вечер провели при свечах. Фронтовые хроники - тебе, увы, это ой как знакомо по Донбассу.

- Знакомо. Теперь и вам знакомо. 

Связь обрывается. На следующий день - ещё одно письмо. 

- Доброе утро, Анечка! Оно у нас сегодня солнечное, как и предыдущие дни. Чем больше солнца, тем лучше, - вечер был темным в буквальном смысле этого слова. При отсутствии убежища, самым безопасным местом кажется ближний парк. И, как оказалось, не мне одной. Можно ли упасть спиной вниз в 18 век? Оказалось, это легче легкого, - достаточно убрать из жизни рубильник. Сквозь всё это проступает единственный вопрос, - ЗАЧЕМ все это? За несколько месяцев тактической паузы можно было и укрытий накопать, и энергетику подготовить. Но почему-то этого не сделано. Почему? Близость смерти дает одно огромное преимущество - ты все смелее задаешь вопросы. Пока что, про себя. И пока что это единицы, кто задаётся вопросами. Потому что, для поиска света во тьме нужно - размышлять. Только так и реально выбраться из тьмы. И я результате этих размышлений я уже не уверена, кто на самом деле во тьме: я ли, без электричества - или кое-кто из тех, у кого жилища залиты светом? Нам твердят - ""мы сильные"". А в чем она - Сила? В этот момент приходит осознание, которое на данный момент лучше не озвучивать. Но оно приходит. И именно оно - ключ к пониманию происходящего. От чего еще больше хочется жить. Что же, спасибо тьме.

Анна Долгарева | Подписаться",photo,
231,2055,2022-10-12 11:49:33+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 10, 12, 7, 16, 29, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1345033410), from_name=None, channel_post=5558, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","❗️Французы усиливают забастовки, несмотря на угрозы правительства

Работники французских НПЗ возобновили забастовки после требования премьер- министра Элизабет Борн о прекращении акций, передает агентство Рейтер со ссылкой на французские СМИ.

Профсоюз CGT сообщил о возобновлении массовых забастовок на предприятиях компаний Total Energie и Exxon Mobil на севере Франции.

В то же время, утром в среду начали бастовать сотрудники НПЗ в коммуне Донж, который снабжал топливом регионы Новая Аквитания и Атлантическая Луара. 

Массовые забастовки продолжаются с конца сентября и уже привели к дефициту топлива на 2/3 французских заправок. Во вторник власти Франции пригрозили «вмешательством» в случае продолжения акций.

Ждем нового сезона «желтых жилетов». 

@bye_biden",photo,
232,2054,2022-10-11 20:41:35+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 10, 11, 19, 50, 15, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1036362176), from_name=None, channel_post=131793, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","️⚡Эксклюзив с передовой

Корр RT Влад @vandrytsa Андрица поговорил с командиром спецназа «Ахмат» Апти Алаудиновым о ситуации на фронте.

По его словам, линия фронта сильно растянулась (ранее в Минобороны заявляли, что это около 1 тыс. км).

Сейчас под контролем «Ахмата» в общей сложности находится 100 км. На некоторых участках бойцы подразделения работают вместе с «группой Вагнера» и 2-м корпусом Народной милиции ЛНР. Это направления на Соледар, Яковлевку, Лисичанск, Попасную.

Алаудинов рассказывает, что интенсивность боёв там спадает:

«Противник забросил в этот мешок очень серьёзные силы и средства... Я считаю, что он уже больше половины своих сил и средств утратил — погибшими, ранеными и уничтоженной техникой».

Тем не менее ВСУ пытаются контратаковать каждый день, но, как говорит Алаудинов, «каждый день получают по зубам».

@rt_russian",video,121
233,2053,2022-10-11 13:24:14+00:00,,PeerChannel(channel_id=1182607945),,"Кременная, положение на сегодня. 
Гуманитарщик Юра Мезинов написал, что есть попытки атаки с нашей стороны в этом районе. Напомню, Кременную удерживают наши силы, ВСУ регулярно пытаются пробить линию обороны и захватить  такие стратегически важные пункты как Сватово и Кременная. Обсудила эту ситуацию с Фомичом, командиром ""Русского легиона"" (БАРС-13), который удерживает позиции под Кременной. 

Фомич говорит следующее: 
- Мы в обороне Кременной. У ВСУ основной упор на Сватово. С юга и севера. С юга если пойдут, заденут конкретно нас. Работают по нам артиллерией, прощупывают. Мы в ожидании. 

- А что насчёт нашего контрнаступления? 

- Попытки контрнаступления с нашей стороны есть, но я бы не торопился делать выводы.

- Ну мне тоже кажется, что рано радоваться, - не очень оптимистично говорю я. 

Фомич:
- Да. Я нашей главной задачей сейчас вижу укрепиться в обороне и измотать силы хохлов. Я бы не торопился наступать, восстановил бы наши силы и дождался бы ослабления сил противника. Но могу и ошибаться, начальству виднее...

- Насколько вообще велик риск, что они зайдут в Сватово и Кременную?

- Сил у ВСУ для этого достаточно. Но и у нас хоть какие-то резервы подошли. Надеюсь, удержим оборону. Главное, не совершать ошибок с нашей стороны и не впадать в эйфорию. Не расслабляться.

PS
Такие дела, ребята. Будет долго и сложно, не ждите победных рапортов уже завтра. Но с нами Бог и уникальное, не имеющее мировых аналогов оружие - русский солдат. 

Анна Долгарева | Подписаться",text,
234,2052,2022-10-11 12:38:42+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 10, 11, 11, 19, 7, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1778244325), from_name=None, channel_post=734, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Сергей Касицкий, капитан медслужбы ВСУ. Взят в плен при попытке выхода из Мариуполя в апреле этого года.

В этой части допроса он рассказал, что в российском плену над людьми не издеваются, есть питание и гигиена. Касицкий обратился к украинским военнослужащим, чтобы те сдавались в плен и не боялись, что с ними что-то произойдёт:

«Отношение адекватное, и при возможности спасти свою жизнь не нужно верить каким-то там слухам о том, что какие-то зверства происходят или ещё что-то. Есть возможность получить медицинскую помощь, если она необходима, действительно организовано питание, по возможности организована гигиена: есть возможность помыться, всегда можно помыться, регулярное питание трёхразовое. Это всё есть, несомненно».

@MilitaryCriminal",video,99
235,2051,2022-10-11 07:30:08+00:00,,PeerChannel(channel_id=1182607945),,"""Ваши новости"" - издание, для которого я регулярно снимаю и пишу. Люблю свою редакцию за смелость и безбашенность. Смелость проявляется не только в реакции на обстрелы (например, в Изюме в восьми метрах от нашей машины две мины прилетело, и ребята были больше всего озабочены тем, успели ли это заснять). Но и в том, что туда я могу отдать колонку, которую побоятся публиковать где-то еще. 
Читайте, в общем, подписывайтесь.",video,48
236,2050,2022-10-11 06:49:05+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 10, 11, 6, 45, 43, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1243322126), from_name=None, channel_post=530, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","В сентябре голос покрылся льдом -
Первые заморозки. Онемела
От крика. Жизнь проходила своим чередом. 
Опознавали тело. 
На похороны не успела. 

Собирала голос из камушков голых
У северного моря; сжатое горло
Выталкивало бабий рёв. 
И река была красной, как борщ или кровь, 
И небосвод багров.

И молчала, сколько горло ни грей, 
И октябрь растянулся на сто октябрей, 
Зажигались мёртвые фонари. 
А потом приснился и говорил. 
Говорил: говори обо мне, 
Чтобы я не ушёл, не растаял, не
Превратился в пыль земную и прах. 
Говори про кота на моих руках, 
Про секретик в земле родом из детства, 
Говори, попробуй вглядеться. 

Назовём это служением: жизнь без крова, 
Без семьи, без пристанищ. 
Но когда я договорю последнее слово, 
Меня не станет. 

Анна Долгарева | Стихи | Подписаться",text,
237,2049,2022-10-11 06:26:12+00:00,,PeerChannel(channel_id=1182607945),,"""Я из Киева. Скажу так. Мы в узком кругу ждали этого с конца марта. Лишь бы в цель, а не по пустым зданиям и сараям. Что до мирняка - тревогу нехрен игнорировать. Главное дождаться нашей победы"", - пишут мне из Киева. Такой #РусскийШепот.

Спасибо. 
Выживите. 
Дождитесь. 

Анна Долгарева | Подписаться",text,
238,2048,2022-10-11 05:18:02+00:00,,PeerChannel(channel_id=1182607945),,"- Фронт растянули, стоим мелкими группами... Мы были к этому не готовы. Наша связь позволяла работать отделениями и взводами, но не мелкими группами. Просто чтобы понимать, жив человек или нет, нужна связь, - говорит Санта, постоянный герой наших репортажей. 

Недавно попросил защищённых раций. 16-й БТрО ЛНР стоит под Лисичанском, где активно работает артиллерия и ВСУ постоянно прощупывает их оборону. Говорит: защищённая связь нужна позарез. 

Купили. Рации доставил Штапич, пока я в больнице, распаковка на видео. 

Вообще, если говорить о том, чего больше всего не хватает в армии, - это защищённая связь. У ВСУ всё очень хорошо с прослушкой, говорить по открытому каналу связи - означает сливать информацию противнику. Рации с защищёнными каналами в дефиците. Про это много пишет Мурз, цифровизацией подразделений ЛНР и ДНР активно занимаются КЦПН и ОПСБ, ну и мы вот немного помогаем. 

Помочь на аптечки, рации и прочие полезности: ) 

2202203218400317 Сбербанк, Анна Петровна Д.

Анна Долгарева | Подписаться",video,107
239,2047,2022-10-10 16:04:35+00:00,,PeerChannel(channel_id=1182607945),,"Помните, про БАРС-13 писала? Которые стояли под Изюмом, А потом в Дробышево, что под Лиманом. В общем, приглашают добровольцев. 
Будь мужиком - сбеги от военкома не в Ларс, а в БАРС 😼",photo,
240,2046,2022-10-10 15:58:31+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 10, 9, 4, 35, 1, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1036362176), from_name=None, channel_post=131344, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","⚡Эксклюзив

Военкор RT Влад @vandrytsa Андрица показал работу миномётного взвода 4-го батальона 6-го казачьего полка по позициям радикалов на самом передке.

Кадры сняты между Золотарёвкой и Белогоровкой в ЛНР, где противник находится всего в 2 км от наших. На рассвете бойцы обстреляли вражеские позиции из «Василька» — так они называют буксируемый миномёт калибра 82 мм.

Чтобы остаться незамеченными, миномётный взвод передвигался ночью и без фар — дорогу контролируют беспилотники ВСУ и постоянно простреливают её.

«Расстояние небольшое — 3 км, 2,8 и 2 км. Наши снаряды ещё долетают на ту сторону — ребята уже собирают оружие. Находиться здесь сейчас небезопасно», — рассказал Андрица.

@rt_russian",video,198
241,2045,2022-10-10 15:54:19+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 10, 10, 9, 17, 29, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1345033410), from_name=None, channel_post=5497, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","❗️Западные СМИ узнали о “расколе” на захваченных Киевом территориях

Половина жителей занятых силами ВСУ украинских деревень в Харьковской области не доверяют своим “освободителям”, сообщает Spiegel.

Пообщавшись с жителями деревни Вишневая в Харьковской области, издание отмечает опасения о том, что через три недели после занятия деревни ВСУ ей угрожает “гражданская война”.

“Сейчас через эту деревню проходит разлом. Возможно, он была здесь всегда и стал заметен только после освобождения”, — пишет Spiegel.

По словам бывшей главы деревни Нины Чемерис, раскол впервые проявился в 2014 году, когда часть населения выступила против переворота в Киеве. Так, до 60% жителей были ветеранами, которые регулярно смотрели российское ТВ.

После занятия Вишневой силами ВС РФ Чемерис “пыталась ввозить гуманитарную помощь” с подвластных Киеву территорий, но многие жители предпочитали российскую гумпомощь.

Как признали другие собеседники Spiegel, после оккупации ВСУ Вишневая разделилась на “тех, кто может сказать только хорошее об украинцах” и “тех, кто говорят только хорошее о русских”.

Сколько еще чудных открытий ждет западных журналистов?

@bye_biden",photo,
242,2044,2022-10-10 11:14:08+00:00,,PeerChannel(channel_id=1182607945),,"А тем временем я снова в больнице, такие психоэмоциональные нагрузки даром не проходят и психосоматику никто не отменял. Привет, 20-я ГКБ. Ближайшую неделю здесь, наверное, будут только репосты. (Ну, по крайней мере, товарищ майор, о котором ещё будет текст, наказал мне не лезть в работу и не накручивать себя дальше, но это ж я). 

Если вы вдруг хотели поддержать мой канал, то можно сделать это на карту Сбера 4276380240422480. Это, чтоб не путаться, моя личная карта, не та, на которую мы сборы собираем. 

Вообще, конечно, очень надеюсь, что недели мне хватит, чтобы подлататься, и я смогу, наконец, поехать к милой моему сердцу луганской пехоте. С подарочками.",photo,
243,2043,2022-10-10 07:39:02+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 10, 10, 5, 47, 31, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1036362176), from_name=None, channel_post=131454, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","⚡️️Эксклюзив RT

Из-за перебоев в работе спутников Starlink ВСУ несут тяжёлые потери — в их Генштабе коллапс и паника.

Об этом сообщил RT источник в одной из российских спецслужб. По его словам, из-за отсутствия стабильных каналов интернет-связи командиры подразделений получают информацию с фронтов с задержкой.

Кроме того, сбои в работе Starlink приводят к проблемам взаимодействия между военнослужащими, усложняют планирование и реализацию боевых задач.

О перебоях ранее писала FT. Причины официально не названы, но в сети есть ряд предположений. По одной из версий, это результат успешной радиоэлектронной борьбы, в частности работы российского комплекса РЭБ «Тирада».

По другой — компания Илона Маска могла скорректировать работоспособность спутников над Украиной за неуплату со стороны Киева.

Сам Маск ранее отказался комментировать информацию о сбоях, но отметил, что Украина оплатила лишь малую часть услуг.

@rt_russian",photo,
244,2042,2022-10-10 06:43:18+00:00,,PeerChannel(channel_id=1182607945),,"Нет у меня сил на сочувствие Киеву. 
Плохо это. Не надо так. Мы не они. Надо не забывать о человечности и помнить, что жизнь гражданского священна. 
Но нет сил. 
Весь сентябрь (ох, уже середина октября) - жесточайший ад. Люди, замученные и убитые в Купянске вот вчера. Обстрелы центра и не только центра Донецка, ставшие почти привычными. Ад в Харьковской области, в Красном Лимане. Убитые на Крымском мосту люди, случайные люди, - и бесовский смех украинцев над их гибелью. 
Душу вымотало.
Вяло говорю: ""Надеюсь, мирные не пострадали"".
А в душе нет переживаний. Пустота. 
Знаю, что победить нужно, вот и всё, что я знаю. 

Анна Долгарева | Подписаться",text,
245,2041,2022-10-10 06:36:14+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 10, 10, 6, 32, 11, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1130915140), from_name=None, channel_post=18610, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,video,22
246,2040,2022-10-10 06:36:14+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 10, 10, 6, 32, 10, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1130915140), from_name=None, channel_post=18609, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Взрывы в Киеве, Днепропетровске, Житомире, Тернополе, Хмельницком и Вышгороде Киевской области, Львове

Украинские СМИ сообщают о новых взрывах. Власти призывают людей оставаться в укрытиях.

Некоторые районы Львова и Тернополя остались без света после ракетных ударов.

Сообщается, что взрывы были и рядом с ОПУ, и рядом с СБУ – одна из ракет в Киеве упала в районе памятника Грушевскому на ул. Владимирской, пишет Геращенко.

В метро Киева движение поездов по красной линии приостановлено, все подземные станции работают как укрытие.

Ваши Новости | Подписаться",photo,
247,2038,2022-10-09 14:19:08+00:00,,PeerChannel(channel_id=1182607945),,"Один прекрасный майор вчера историю рассказал. 

После зачистки заходит в дом - там лежит мёртвый ВСУшник, дырка в голове. В соседней комнате его шлем, лёгкий, с отметиной от осколка. Поленился, значит, шлем надеть. 

Товарищ майор этот шлем прибрал к рукам - лёгкий, прочный. И через месяц прилетает ему в шлем осколок - ровно туда же, где была старая отметина. Контузией отделался... 

Чудны и страшны дела Твои, Господи. 

PS Для самых невнимательных. 
ВСУшника шлем однажды спас. Отсюда отметина. В день зачистки ВСУшник не захотел или не успел надеть шлем. Новому владельцу осколок прилетел ровно в то же место, что и предыдущему в тот раз, когда шлем таки спас предыдущего. 

Анна Долгарева | Подписаться",photo,
248,2037,2022-10-08 20:10:23+00:00,,PeerChannel(channel_id=1182607945),,"Петя, быть охранителем - нормально, увы. Это не всегда клоуны на зарплате, вроде Витязевой и Роджерса. Зачастую это просто люди, которым в глубине души очень страшно, и которые изо всех сил выстраивают психзащиты. 

Я вот сегодня общалась с одним прекрасным майором. Мне и так не очень - погиб близкий друг, остро болит потерянная Харьковская область. А он рассказывает мне изнутри, что происходит в доблестной 20-й армии, и я понимаю, что мне всё больше хочется заплакать. 

- Пожалуйста, - сказала я ему. - Давай о чем-нибудь другом. Я сейчас просто не справлюсь, не смогу это осмыслить. 

Охранители, бесспорно, вредны. Сейчас появился, наконец, шанс чисток в руководстве, без которого нам войну не выиграть - а они пытаются слить этот шанс. 

Но не все делают это за деньги. Просто смотреть в глаза реальности слишком страшно и тяжело, не все это вывозят. Таким людям я искренне сочувствую - это слабость и трусость. Но я понимаю её. 

В апреле я писала стихотворение, где были строчки: ""Господи, если ты там не очень занят, дай мне силы смотреть глазами, взгляда не отводя"".

Вот это нам всем очень нужно. 

Анна Долгарева | Подписаться",text,
249,2036,2022-10-08 19:41:45+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 10, 8, 19, 29, 14, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1355817617), from_name=None, channel_post=2588, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Это будет долго, трудно, грязно, весь мир (часть мира пишущего латиницей - прим.ред.) будет против, содержательницы салонов и дежурные интеллектуалы будут картинно заламывать руки, и/о дежурных людоедов считать ущерб в одну колонку и барыш в другую, и все такое положенное.

Правительство совершит все глупости, которые можно и часть тех, которые нельзя, породив еще пару десятков кошмарных историй на 10-20 столетий вперед. Страну будет потряхивать, иногда в меру, иногда не очень, народ будет охреневать и бунтовать, лихие люди делать дела, прочие выживать, книжники пытаться давать советы из которых читается 1 из 10, понимается 1 из 100, реализуется 1 из 1000, в общем, все как обычно.

В Encyclopaedia Britannica 2145 года 3/4 объема статьи про войну будет посвящено блестящим победам збройних сил и западной помощи.

В статье «Киев» той же энциклопедии будет указано - в настоящее время является административным центром Киевской области России.",text,
250,2035,2022-10-08 16:07:43+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 10, 7, 12, 21, 34, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1036362176), from_name=None, channel_post=131070, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","⚡️Эксклюзив: бой за Первомайское

Штурмовики 11-го полка НМ ДНР выдавливают ВСУ из посёлка.

По словам военкора RT Андрея @FilatovCorr Филатова, противник выдвинул большое количество личного состава:

«Сначала зафиксировали четыре человека в одном из домов, потом навели артиллерию туда, при попадании в этот дом выбежали 12. Из следующего дома выбежали поменьше и спрятались, потом ещё меньше.

В ответку они тоже начали контрбатарейку, активно пуляли по нам. Нас никого не зацепило, но звуковые эффекты были хороши».

Штурмовики вытянули на себя две роты ВСУ, а затем накрыли артиллерией.

Кадры сняты несколько дней назад. Видео 18+.

@rt_russian",video,348
251,2033,2022-10-08 14:03:02+00:00,,PeerChannel(channel_id=1182607945),,"А что удары по центрам принятия решений? Вы уверены, что у нас в текущей ситуации есть возможность повышать ставки? Пока не переведена на военные рельсы экономика, пока мобилизация только началась, пока Минобороны с честными глазами заявляет: всё хорошо, прекрасная маркиза, нет необходимости отменять новогодние праздники - у нас и так всё есть? Сейчас, когда наши солдаты героически сдерживают контрнаступление противника на трёх направлениях? Повышать ставки - сейчас? 

... А вот удары по инфраструктуре Украины - нужны. И стесняться уже нечего. 

Анна Долгарева | Подписаться",photo,
